adjustment_id,ticket_id,trip_id,adjustment_type,amount,reason,created_at,currency
ADJ0003215,TK0008325,T0078573,refund,2.42,safety_concern,2026-04-22 12:57:52.000000000,USD
ADJ0003216,TK0008326,T0078575,refund,2.39,pickup_issue,2026-03-19 01:49:56.000000000,USD
ADJ0003217,TK0008328,T0078620,refund,5.28,trip_status_issue,2026-06-23 22:46:24.000000000,USD
ADJ0003218,TK0008329,T0078633,refund,2.84,pickup_issue,2026-05-15 11:39:06.000000000,USD
ADJ0003219,TK0008333,T0078668,refund,5.95,trip_status_issue,2026-03-02 10:40:20.000000000,USD
ADJ0003220,TK0008339,T0078705,appeasement_credit,17.27,service_recovery,2026-01-13 10:08:26.000000000,USD
ADJ0003221,TK0008341,T0078768,refund,1.71,cancellation_issue,2026-04-26 08:44:02.000000000,USD
ADJ0003222,TK0008343,T0078779,appeasement_credit,4.39,service_recovery,2026-05-03 13:16:38.000000000,USD
ADJ0003223,TK0008345,T0078803,refund,2.66,cancellation_issue,2026-06-11 15:28:22.000000000,USD
ADJ0003224,TK0008346,T0078814,refund,7.37,trip_status_issue,2026-04-13 09:37:42.000000000,USD
ADJ0003225,TK0008347,T0078818,refund,4.51,cancellation_issue,2026-06-19 03:10:33.000000000,USD
ADJ0003226,TK0008353,T0078860,refund,5.78,payment_issue,2026-05-19 05:17:51.000000000,USD
ADJ0003227,TK0008356,T0078902,refund,15.01,payment_issue,2026-05-24 13:51:10.000000000,USD
ADJ0003228,TK0008357,T0078907,refund,3.43,payment_issue,2026-03-28 06:27:52.000000000,USD
ADJ0003229,TK0008358,T0078912,appeasement_credit,3.29,service_recovery,2026-05-15 18:01:28.000000000,USD
ADJ0003230,TK0008364,T0078937,refund,13.97,route_issue,2026-02-20 01:34:37.000000000,USD
ADJ0003231,TK0008367,T0078950,refund,5.48,cancellation_issue,2026-06-24 23:38:40.000000000,USD
ADJ0003232,TK0008368,T0078951,refund,3.15,lost_item,2026-04-13 00:48:00.000000000,USD
ADJ0003233,TK0008369,T0078970,appeasement_credit,16.65,service_recovery,2026-05-03 10:54:11.000000000,USD
ADJ0003234,TK0008372,T0079013,refund,5.05,cancellation_issue,2026-02-05 19:35:07.000000000,USD
ADJ0003235,TK0008376,T0079043,refund,2.08,cancellation_issue,2026-05-08 19:09:31.000000000,USD
ADJ0003236,TK0008377,T0079060,refund,2.14,trip_status_issue,2026-06-12 12:28:50.000000000,USD
ADJ0003237,TK0008377,T0079060,appeasement_credit,15.23,service_recovery,2026-06-12 12:43:50.000000000,USD
ADJ0003238,TK0008379,T0079084,refund,3.23,route_issue,2026-01-10 07:59:06.000000000,USD
ADJ0003239,TK0008380,T0079085,refund,23.02,payment_issue,2026-06-06 22:02:38.000000000,USD
ADJ0003240,TK0008384,T0079161,appeasement_credit,15.53,service_recovery,2026-06-30 05:26:23.000000000,USD
ADJ0003241,TK0008391,T0079208,refund,3.53,trip_status_issue,2026-03-28 02:06:26.000000000,USD
ADJ0003242,TK0008398,T0079247,refund,8.72,lost_item,2026-04-20 04:30:55.000000000,USD
ADJ0003243,TK0008399,T0079259,appeasement_credit,19.94,service_recovery,2026-01-07 06:50:03.000000000,USD
ADJ0003244,TK0008401,T0079270,refund,3.99,safety_concern,2026-06-10 00:28:19.000000000,USD
ADJ0003245,TK0008401,T0079270,appeasement_credit,4.83,service_recovery,2026-06-10 00:06:19.000000000,USD
ADJ0003246,TK0008402,T0079275,refund,7.52,payment_issue,2026-06-01 14:48:11.000000000,USD
ADJ0003247,TK0008407,T0079326,refund,4.7,route_issue,2026-05-11 11:12:03.000000000,USD
ADJ0003248,TK0008408,T0079333,refund,14.45,payment_issue,2026-05-04 18:18:50.000000000,USD
ADJ0003249,TK0008422,T0079427,appeasement_credit,3.76,service_recovery,2026-05-08 13:26:11.000000000,USD
ADJ0003250,TK0008427,T0079468,refund,1.04,vehicle_access_issue,2026-01-11 00:18:00.000000000,USD
ADJ0003251,TK0008429,T0079474,appeasement_credit,3.96,service_recovery,2026-04-14 04:00:26.000000000,USD
ADJ0003252,TK0008431,T0079496,refund,7.02,payment_issue,2026-02-25 13:47:42.000000000,USD
ADJ0003253,TK0008432,T0079503,appeasement_credit,9.66,service_recovery,2026-02-01 06:55:54.000000000,USD
ADJ0003254,TK0008435,T0079527,refund,8.89,other,2026-04-03 22:34:43.000000000,USD
ADJ0003255,TK0008438,T0079589,refund,1.94,payment_issue,2026-05-13 11:19:01.000000000,USD
ADJ0003256,TK0008442,T0079614,refund,6.49,payment_issue,2026-02-17 16:40:04.000000000,USD
ADJ0003257,TK0008444,T0079665,refund,8.13,payment_issue,2026-01-17 00:28:25.000000000,USD
ADJ0003258,TK0008445,T0079668,refund,1.73,pickup_issue,2026-06-03 09:58:15.000000000,USD
ADJ0003259,TK0008451,T0079728,refund,9.95,trip_status_issue,2026-06-26 15:12:51.000000000,USD
ADJ0003260,TK0008454,T0079772,refund,15.3,payment_issue,2026-04-09 03:18:29.000000000,USD
ADJ0003261,TK0008454,T0079772,appeasement_credit,5.65,service_recovery,2026-04-09 02:56:29.000000000,USD
ADJ0003262,TK0008456,T0079793,refund,4.91,trip_status_issue,2026-03-11 07:22:58.000000000,USD
ADJ0003263,TK0008461,T0079836,appeasement_credit,9.88,service_recovery,2026-02-12 09:15:54.000000000,USD
ADJ0003264,TK0008466,T0079861,refund,2.43,pickup_issue,2026-05-27 16:26:21.000000000,USD
ADJ0003265,TK0008468,T0079867,refund,6.32,pickup_issue,2026-05-19 16:09:14.000000000,USD
ADJ0003266,TK0008470,T0079912,refund,11.72,payment_issue,2026-06-14 18:53:48.000000000,USD
ADJ0003267,TK0008472,T0079916,refund,0.78,pickup_issue,2026-06-06 09:31:57.000000000,USD
ADJ0003268,TK0008474,T0079981,appeasement_credit,12.82,service_recovery,2026-03-01 10:52:11.000000000,USD
ADJ0003269,TK0008475,T0079983,refund,8.33,pickup_issue,2026-01-06 06:05:58.000000000,USD
ADJ0003270,TK0008477,T0079993,refund,3.92,cancellation_issue,2026-03-13 03:22:44.000000000,USD
ADJ0003271,TK0008477,T0079993,appeasement_credit,6.59,service_recovery,2026-03-13 02:40:44.000000000,USD
ADJ0003272,TK0008482,T0080061,refund,6.99,safety_concern,2026-05-13 01:28:42.000000000,USD
ADJ0003273,TK0008488,T0080117,refund,16.16,payment_issue,2026-06-25 20:42:15.000000000,USD
ADJ0003274,TK0008489,T0080126,appeasement_credit,3.94,service_recovery,2026-05-19 06:39:21.000000000,USD
ADJ0003275,TK0008501,T0080228,refund,7.42,payment_issue,2026-03-27 23:53:12.000000000,USD
ADJ0003276,TK0008502,T0080241,refund,7.39,payment_issue,2026-05-30 13:45:19.000000000,USD
ADJ0003277,TK0008503,T0080243,refund,10.49,payment_issue,2026-06-30 04:19:31.000000000,USD
ADJ0003278,TK0008504,T0080250,refund,5.3,route_issue,2026-03-31 01:25:34.000000000,USD
ADJ0003279,TK0008508,T0080276,refund,14.32,cancellation_issue,2026-01-25 16:57:16.000000000,USD
ADJ0003280,TK0008509,T0080293,appeasement_credit,10.36,service_recovery,2026-03-08 15:33:24.000000000,USD
ADJ0003281,TK0008511,T0080309,refund,7.62,pickup_issue,2026-06-10 12:23:34.000000000,USD
ADJ0003282,TK0008515,T0080338,refund,1.5,vehicle_access_issue,2026-03-30 16:13:45.000000000,USD
ADJ0003283,TK0008519,T0080361,refund,1.29,route_issue,2026-06-10 17:34:57.000000000,USD
ADJ0003284,TK0008520,T0080364,refund,2.69,payment_issue,2026-03-13 08:40:50.000000000,USD
ADJ0003285,TK0008521,T0080367,refund,5.0,cancellation_issue,2026-03-22 02:01:18.000000000,USD
ADJ0003286,TK0008523,T0080379,refund,2.71,cancellation_issue,2026-04-18 17:21:16.000000000,USD
ADJ0003287,TK0008526,T0080421,appeasement_credit,4.65,service_recovery,2026-04-25 04:58:27.000000000,USD
ADJ0003288,TK0008533,T0080495,refund,5.85,pickup_issue,2026-04-17 11:45:00.000000000,USD
ADJ0003289,TK0008534,T0080502,refund,5.56,vehicle_access_issue,2026-05-06 03:58:29.000000000,USD
ADJ0003290,TK0008536,T0080518,appeasement_credit,17.97,service_recovery,2026-02-22 19:08:56.000000000,USD
ADJ0003291,TK0008539,T0080554,refund,15.7,payment_issue,2026-05-02 04:58:42.000000000,USD
ADJ0003292,TK0008543,T0080583,refund,11.12,other,2026-04-07 00:20:49.000000000,USD
ADJ0003293,TK0008545,T0080593,appeasement_credit,14.36,service_recovery,2026-05-12 23:29:08.000000000,USD
ADJ0003294,TK0008553,T0080691,refund,2.12,vehicle_access_issue,2026-06-25 11:39:31.000000000,USD
ADJ0003295,TK0008555,T0080733,refund,7.97,vehicle_access_issue,2026-02-26 00:24:54.000000000,USD
ADJ0003296,TK0008555,T0080733,appeasement_credit,19.93,service_recovery,2026-02-26 00:06:54.000000000,USD
ADJ0003297,TK0008557,T0080753,refund,13.6,trip_status_issue,2026-03-05 19:20:17.000000000,USD
ADJ0003298,TK0008557,T0080753,appeasement_credit,18.35,service_recovery,2026-03-05 19:19:17.000000000,USD
ADJ0003299,TK0008561,T0080792,refund,9.77,route_issue,2026-05-19 18:39:52.000000000,USD
ADJ0003300,TK0008562,T0080795,appeasement_credit,15.09,service_recovery,2026-06-18 11:58:38.000000000,USD
ADJ0003301,TK0008565,T0080814,appeasement_credit,5.8,service_recovery,2026-06-11 17:06:37.000000000,USD
ADJ0003302,TK0008570,T0080872,refund,7.83,cancellation_issue,2026-01-31 08:01:52.000000000,USD
ADJ0003303,TK0008574,T0080906,refund,6.34,trip_status_issue,2026-01-16 05:28:58.000000000,USD
ADJ0003304,TK0008578,T0080938,appeasement_credit,15.59,service_recovery,2026-04-15 02:33:06.000000000,USD
ADJ0003305,TK0008580,T0080955,appeasement_credit,18.46,service_recovery,2026-01-11 01:31:12.000000000,USD
ADJ0003306,TK0008581,T0080971,refund,1.28,trip_status_issue,2026-06-23 12:18:22.000000000,USD
ADJ0003307,TK0008585,T0081060,refund,3.41,payment_issue,2026-01-05 23:41:18.000000000,USD
ADJ0003308,TK0008586,T0081061,refund,4.33,safety_concern,2026-02-15 08:30:50.000000000,USD
ADJ0003309,TK0008587,T0081069,appeasement_credit,11.4,service_recovery,2026-02-08 13:10:35.000000000,USD
ADJ0003310,TK0008588,T0081073,refund,7.26,dropoff_issue,2026-04-06 21:25:57.000000000,USD
ADJ0003311,TK0008589,T0081081,refund,5.81,dropoff_issue,2026-06-24 05:22:14.000000000,USD
ADJ0003312,TK0008591,T0081092,refund,4.12,safety_concern,2026-05-23 00:39:35.000000000,USD
ADJ0003313,TK0008592,T0081098,refund,6.78,vehicle_access_issue,2026-03-01 11:56:37.000000000,USD
ADJ0003314,TK0008595,T0081130,refund,7.4,payment_issue,2026-06-23 12:53:02.000000000,USD
ADJ0003315,TK0008595,T0081130,appeasement_credit,15.67,service_recovery,2026-06-23 12:12:02.000000000,USD
ADJ0003316,TK0008597,T0081153,appeasement_credit,14.49,service_recovery,2026-06-22 23:35:21.000000000,USD
ADJ0003317,TK0008598,T0081161,refund,8.37,payment_issue,2026-04-05 09:15:02.000000000,USD
ADJ0003318,TK0008600,T0081210,refund,3.85,payment_issue,2026-04-14 09:14:21.000000000,USD
ADJ0003319,TK0008603,T0081251,refund,3.32,dropoff_issue,2026-02-24 17:41:16.000000000,USD
ADJ0003320,TK0008604,T0081260,refund,5.31,lost_item,2026-02-19 12:40:05.000000000,USD
ADJ0003321,TK0008604,T0081260,appeasement_credit,5.75,service_recovery,2026-02-19 13:13:05.000000000,USD
ADJ0003322,TK0008605,T0081271,appeasement_credit,4.05,service_recovery,2026-01-22 09:58:38.000000000,USD
ADJ0003323,TK0008609,T0081288,refund,4.49,cancellation_issue,2026-04-14 11:18:48.000000000,USD
ADJ0003324,TK0008610,T0081294,refund,8.05,trip_status_issue,2026-03-27 19:30:33.000000000,USD
ADJ0003325,TK0008614,T0081336,refund,4.73,pickup_issue,2026-01-30 04:15:36.000000000,USD
ADJ0003326,TK0008615,T0081339,refund,10.29,payment_issue,2026-02-12 02:07:03.000000000,USD
ADJ0003327,TK0008617,T0081390,refund,4.78,route_issue,2026-04-18 17:47:00.000000000,USD
ADJ0003328,TK0008618,T0081399,appeasement_credit,9.98,service_recovery,2026-03-30 17:43:27.000000000,USD
ADJ0003329,TK0008619,T0081409,refund,6.56,pickup_issue,2026-06-19 21:35:19.000000000,USD
ADJ0003330,TK0008620,T0081416,appeasement_credit,5.96,service_recovery,2026-03-16 17:29:10.000000000,USD
ADJ0003331,TK0008621,T0081438,refund,2.83,dropoff_issue,2026-06-17 12:33:54.000000000,USD
ADJ0003332,TK0008624,T0081457,refund,5.94,payment_issue,2026-01-31 03:59:40.000000000,USD
ADJ0003333,TK0008625,T0081473,refund,9.77,vehicle_access_issue,2026-04-07 01:53:55.000000000,USD
ADJ0003334,TK0008625,T0081473,appeasement_credit,16.21,service_recovery,2026-04-07 02:16:55.000000000,USD
ADJ0003335,TK0008628,T0081520,refund,8.42,cancellation_issue,2026-06-20 18:21:52.000000000,USD
ADJ0003336,TK0008629,T0081530,appeasement_credit,10.35,service_recovery,2026-06-13 17:44:01.000000000,USD
ADJ0003337,TK0008631,T0081544,refund,1.78,lost_item,2026-04-30 17:03:26.000000000,USD
ADJ0003338,TK0008633,T0081575,refund,14.62,cancellation_issue,2026-01-04 12:14:03.000000000,USD
ADJ0003339,TK0008634,T0081582,refund,4.6,vehicle_access_issue,2026-06-20 13:19:55.000000000,USD
ADJ0003340,TK0008639,T0081620,refund,19.8,route_issue,2026-03-26 01:02:19.000000000,USD
ADJ0003341,TK0008641,T0081658,refund,2.79,payment_issue,2026-06-01 12:31:52.000000000,USD
ADJ0003342,TK0008644,T0081698,appeasement_credit,8.73,service_recovery,2026-05-11 13:09:38.000000000,USD
ADJ0003343,TK0008651,T0081805,appeasement_credit,14.55,service_recovery,2026-01-22 17:34:08.000000000,USD
ADJ0003344,TK0008655,T0081841,refund,5.87,other,2026-05-04 14:10:15.000000000,USD
ADJ0003345,TK0008657,T0081871,appeasement_credit,11.57,service_recovery,2026-04-12 21:46:48.000000000,USD
ADJ0003346,TK0008658,T0081880,appeasement_credit,6.73,service_recovery,2026-04-28 20:54:07.000000000,USD
ADJ0003347,TK0008665,T0081911,appeasement_credit,4.62,service_recovery,2026-04-06 07:36:18.000000000,USD
ADJ0003348,TK0008676,T0082014,appeasement_credit,5.01,service_recovery,2026-02-07 10:01:03.000000000,USD
ADJ0003349,TK0008678,T0082035,refund,3.29,safety_concern,2026-03-29 19:03:06.000000000,USD
ADJ0003350,TK0008681,T0082066,refund,6.89,payment_issue,2026-06-03 08:09:17.000000000,USD
ADJ0003351,TK0008684,T0082125,refund,7.61,pickup_issue,2026-01-14 08:46:47.000000000,USD
ADJ0003352,TK0008690,T0082161,refund,3.78,cancellation_issue,2026-06-14 02:21:27.000000000,USD
ADJ0003353,TK0008691,T0082163,refund,1.1,safety_concern,2026-03-18 17:53:41.000000000,USD
ADJ0003354,TK0008691,T0082163,appeasement_credit,19.42,service_recovery,2026-03-18 18:35:41.000000000,USD
ADJ0003355,TK0008693,T0082200,appeasement_credit,18.2,service_recovery,2026-05-07 05:21:25.000000000,USD
ADJ0003356,TK0008694,T0082201,appeasement_credit,5.36,service_recovery,2026-04-19 03:30:55.000000000,USD
ADJ0003357,TK0008695,T0082203,appeasement_credit,17.17,service_recovery,2026-04-21 22:40:15.000000000,USD
ADJ0003358,TK0008698,T0082253,appeasement_credit,12.08,service_recovery,2026-02-12 01:28:58.000000000,USD
ADJ0003359,TK0008699,T0082276,refund,7.52,payment_issue,2026-05-01 08:33:23.000000000,USD
ADJ0003360,TK0008702,T0082334,refund,4.84,vehicle_access_issue,2026-06-07 12:21:13.000000000,USD
ADJ0003361,TK0008705,T0082354,refund,3.51,payment_issue,2026-05-13 08:45:41.000000000,USD
ADJ0003362,TK0008706,T0082360,refund,1.61,vehicle_access_issue,2026-04-26 15:16:05.000000000,USD
ADJ0003363,TK0008710,T0082404,refund,16.23,pickup_issue,2026-02-20 11:34:34.000000000,USD
ADJ0003364,TK0008710,T0082404,appeasement_credit,11.0,service_recovery,2026-02-20 10:44:34.000000000,USD
ADJ0003365,TK0008714,T0082465,refund,4.8,vehicle_access_issue,2026-03-18 17:08:26.000000000,USD
ADJ0003366,TK0008716,T0082476,refund,12.92,other,2026-03-09 06:51:45.000000000,USD
ADJ0003367,TK0008719,T0082499,refund,3.36,route_issue,2026-03-28 15:26:23.000000000,USD
ADJ0003368,TK0008721,T0082522,refund,2.73,payment_issue,2026-05-16 12:52:19.000000000,USD
ADJ0003369,TK0008722,T0082525,refund,1.66,dropoff_issue,2026-04-24 06:48:30.000000000,USD
ADJ0003370,TK0008732,T0082585,appeasement_credit,16.61,service_recovery,2026-06-26 18:12:52.000000000,USD
ADJ0003371,TK0008734,T0082595,refund,4.94,vehicle_access_issue,2026-02-01 09:03:25.000000000,USD
ADJ0003372,TK0008735,T0082596,refund,3.04,cancellation_issue,2026-03-01 22:53:14.000000000,USD
ADJ0003373,TK0008736,T0082599,refund,2.0,safety_concern,2026-05-31 13:43:11.000000000,USD
ADJ0003374,TK0008736,T0082599,appeasement_credit,3.19,service_recovery,2026-05-31 14:33:11.000000000,USD
ADJ0003375,TK0008739,T0082615,refund,14.7,dropoff_issue,2026-02-15 21:20:26.000000000,USD
ADJ0003376,TK0008742,T0082649,refund,3.35,vehicle_access_issue,2026-06-13 12:57:07.000000000,USD
ADJ0003377,TK0008744,T0082660,refund,3.84,route_issue,2026-03-07 02:26:02.000000000,USD
ADJ0003378,TK0008746,T0082694,appeasement_credit,14.62,service_recovery,2026-06-10 13:01:52.000000000,USD
ADJ0003379,TK0008748,T0082697,appeasement_credit,16.64,service_recovery,2026-03-01 20:55:22.000000000,USD
ADJ0003380,TK0008751,T0082759,refund,2.66,trip_status_issue,2026-03-25 16:20:56.000000000,USD
ADJ0003381,TK0008761,T0082838,appeasement_credit,4.99,service_recovery,2026-04-26 19:30:12.000000000,USD
ADJ0003382,TK0008762,T0082843,refund,3.78,payment_issue,2026-02-22 02:14:50.000000000,USD
ADJ0003383,TK0008764,T0082848,refund,13.73,trip_status_issue,2026-01-07 20:07:29.000000000,USD
ADJ0003384,TK0008765,T0082849,refund,0.69,pickup_issue,2026-03-12 19:56:39.000000000,USD
ADJ0003385,TK0008767,T0082864,appeasement_credit,9.13,service_recovery,2026-05-09 03:11:10.000000000,USD
ADJ0003386,TK0008769,T0082888,refund,5.52,dropoff_issue,2026-01-25 09:33:28.000000000,USD
ADJ0003387,TK0008770,T0082891,refund,1.29,pickup_issue,2026-04-10 00:31:28.000000000,USD
ADJ0003388,TK0008776,T0082979,refund,3.27,pickup_issue,2026-01-27 19:25:00.000000000,USD
ADJ0003389,TK0008782,T0083067,appeasement_credit,10.18,service_recovery,2026-06-10 12:02:27.000000000,USD
ADJ0003390,TK0008786,T0083126,refund,9.69,cancellation_issue,2026-01-26 02:41:00.000000000,USD
ADJ0003391,TK0008790,T0083165,refund,8.61,cancellation_issue,2026-02-14 07:04:18.000000000,USD
ADJ0003392,TK0008791,T0083199,refund,7.34,safety_concern,2026-01-23 09:43:10.000000000,USD
ADJ0003393,TK0008793,T0083267,refund,11.77,vehicle_access_issue,2026-04-02 04:34:10.000000000,USD
ADJ0003394,TK0008794,T0083269,appeasement_credit,3.73,service_recovery,2026-01-14 11:33:30.000000000,USD
ADJ0003395,TK0008795,T0083286,refund,2.52,payment_issue,2026-04-26 18:15:56.000000000,USD
ADJ0003396,TK0008800,T0083333,refund,11.98,trip_status_issue,2026-06-01 06:14:23.000000000,USD
ADJ0003397,TK0008802,T0083356,refund,2.86,cancellation_issue,2026-06-13 11:24:47.000000000,USD
ADJ0003398,TK0008804,T0083367,refund,2.67,cancellation_issue,2026-07-01 00:50:11.000000000,USD
ADJ0003399,TK0008809,T0083376,refund,6.99,trip_status_issue,2026-04-21 06:18:45.000000000,USD
ADJ0003400,TK0008813,T0083423,refund,7.6,route_issue,2026-01-28 02:55:20.000000000,USD
ADJ0003401,TK0008817,T0083450,appeasement_credit,9.12,service_recovery,2026-02-14 08:06:11.000000000,USD
ADJ0003402,TK0008819,T0083475,appeasement_credit,16.96,service_recovery,2026-01-15 19:44:33.000000000,USD
ADJ0003403,TK0008823,T0083498,refund,2.3,trip_status_issue,2026-06-24 14:15:09.000000000,USD
ADJ0003404,TK0008824,T0083507,appeasement_credit,14.65,service_recovery,2026-04-09 07:32:47.000000000,USD
ADJ0003405,TK0008830,T0083562,refund,15.23,payment_issue,2026-03-06 00:15:55.000000000,USD
ADJ0003406,TK0008836,T0083625,refund,4.06,pickup_issue,2026-02-06 08:54:45.000000000,USD
ADJ0003407,TK0008838,T0083629,refund,2.63,cancellation_issue,2026-04-28 07:44:00.000000000,USD
ADJ0003408,TK0008840,T0083654,refund,2.7,pickup_issue,2026-02-10 17:57:24.000000000,USD
ADJ0003409,TK0008843,T0083669,appeasement_credit,4.73,service_recovery,2026-05-22 04:50:58.000000000,USD
ADJ0003410,TK0008849,T0083716,refund,2.56,cancellation_issue,2026-03-13 12:54:05.000000000,USD
ADJ0003411,TK0008853,T0083764,appeasement_credit,17.87,service_recovery,2026-03-16 03:48:20.000000000,USD
ADJ0003412,TK0008859,T0083840,appeasement_credit,18.47,service_recovery,2026-04-19 14:54:53.000000000,USD
ADJ0003413,TK0008860,T0083845,refund,2.72,trip_status_issue,2026-05-09 03:18:28.000000000,USD
ADJ0003414,TK0008864,T0083891,refund,3.39,trip_status_issue,2026-05-16 01:32:35.000000000,USD
ADJ0003415,TK0008866,T0083931,refund,2.39,trip_status_issue,2026-03-20 02:16:37.000000000,USD
ADJ0003416,TK0008868,T0083957,refund,6.62,payment_issue,2026-02-14 21:14:17.000000000,USD
ADJ0003417,TK0008875,T0083993,appeasement_credit,16.87,service_recovery,2026-03-11 23:35:40.000000000,USD
ADJ0003418,TK0008880,T0084015,refund,5.53,trip_status_issue,2026-03-02 14:24:47.000000000,USD
ADJ0003419,TK0008882,T0084025,appeasement_credit,3.9,service_recovery,2026-04-02 20:08:55.000000000,USD
ADJ0003420,TK0008883,T0084026,appeasement_credit,14.23,service_recovery,2026-05-04 02:19:57.000000000,USD
ADJ0003421,TK0008884,T0084030,refund,5.85,other,2026-01-28 10:01:03.000000000,USD
ADJ0003422,TK0008885,T0084056,refund,3.72,cancellation_issue,2026-02-02 12:12:23.000000000,USD
ADJ0003423,TK0008888,T0084068,appeasement_credit,10.29,service_recovery,2026-02-01 22:09:36.000000000,USD
ADJ0003424,TK0008892,T0084116,refund,1.44,cancellation_issue,2026-06-24 04:43:47.000000000,USD
ADJ0003425,TK0008893,T0084120,refund,13.53,cancellation_issue,2026-05-18 15:39:43.000000000,USD
ADJ0003426,TK0008894,T0084136,refund,3.15,safety_concern,2026-01-23 10:43:53.000000000,USD
ADJ0003427,TK0008897,T0084159,refund,2.41,dropoff_issue,2026-05-10 22:52:53.000000000,USD
ADJ0003428,TK0008898,T0084164,refund,8.05,pickup_issue,2026-05-14 21:57:00.000000000,USD
ADJ0003429,TK0008898,T0084164,appeasement_credit,14.89,service_recovery,2026-05-14 22:33:00.000000000,USD
ADJ0003430,TK0008901,T0084186,refund,10.32,dropoff_issue,2026-03-29 06:56:14.000000000,USD
ADJ0003431,TK0008901,T0084186,appeasement_credit,14.99,service_recovery,2026-03-29 07:34:14.000000000,USD
ADJ0003432,TK0008902,T0084190,appeasement_credit,17.04,service_recovery,2026-03-21 12:48:47.000000000,USD
ADJ0003433,TK0008903,T0084191,refund,1.85,trip_status_issue,2026-06-12 08:03:33.000000000,USD
ADJ0003434,TK0008905,T0084199,appeasement_credit,4.21,service_recovery,2026-06-13 00:16:33.000000000,USD
ADJ0003435,TK0008907,T0084224,refund,3.39,vehicle_access_issue,2026-05-21 16:03:07.000000000,USD
ADJ0003436,TK0008907,T0084224,appeasement_credit,4.86,service_recovery,2026-05-21 16:02:07.000000000,USD
ADJ0003437,TK0008909,T0084251,refund,2.81,cancellation_issue,2026-06-18 11:31:41.000000000,USD
ADJ0003438,TK0008909,T0084251,appeasement_credit,7.94,service_recovery,2026-06-18 11:07:41.000000000,USD
ADJ0003439,TK0008911,T0084288,refund,8.06,route_issue,2026-02-25 03:06:32.000000000,USD
ADJ0003440,TK0008912,T0084308,refund,2.58,vehicle_access_issue,2026-03-16 19:16:06.000000000,USD
ADJ0003441,TK0008915,T0084335,refund,10.66,vehicle_access_issue,2026-02-07 23:44:20.000000000,USD
ADJ0003442,TK0008915,T0084335,appeasement_credit,10.22,service_recovery,2026-02-07 23:40:20.000000000,USD
ADJ0003443,TK0008921,T0084369,appeasement_credit,3.15,service_recovery,2026-06-01 03:55:16.000000000,USD
ADJ0003444,TK0008925,T0084409,refund,5.41,payment_issue,2026-04-02 23:44:42.000000000,USD
ADJ0003445,TK0008926,T0084410,refund,2.15,pickup_issue,2026-03-16 03:49:34.000000000,USD
ADJ0003446,TK0008928,T0084437,appeasement_credit,12.54,service_recovery,2026-04-21 07:35:53.000000000,USD
ADJ0003447,TK0008933,T0084499,refund,1.78,payment_issue,2026-06-12 12:45:52.000000000,USD
ADJ0003448,TK0008936,T0084526,refund,14.24,payment_issue,2026-06-29 09:05:02.000000000,USD
ADJ0003449,TK0008937,T0084542,refund,2.7,route_issue,2026-03-21 22:19:24.000000000,USD
ADJ0003450,TK0008942,T0084560,refund,8.98,trip_status_issue,2026-04-22 23:52:01.000000000,USD
ADJ0003451,TK0008943,T0084563,appeasement_credit,12.86,service_recovery,2026-03-09 22:29:29.000000000,USD
ADJ0003452,TK0008946,T0084583,refund,12.41,payment_issue,2026-06-10 01:34:59.000000000,USD
ADJ0003453,TK0008947,T0084592,refund,2.03,safety_concern,2026-04-17 01:04:43.000000000,USD
ADJ0003454,TK0008947,T0084592,appeasement_credit,10.59,service_recovery,2026-04-17 01:42:43.000000000,USD
ADJ0003455,TK0008955,T0084650,refund,5.28,cancellation_issue,2026-05-18 01:09:15.000000000,USD
ADJ0003456,TK0008961,T0084691,refund,3.66,other,2026-04-24 12:46:03.000000000,USD
ADJ0003457,TK0008961,T0084691,appeasement_credit,18.61,service_recovery,2026-04-24 12:51:03.000000000,USD
ADJ0003458,TK0008972,T0084753,refund,12.31,route_issue,2026-02-08 23:13:15.000000000,USD
ADJ0003459,TK0008976,T0084774,appeasement_credit,9.86,service_recovery,2026-01-09 07:25:46.000000000,USD
ADJ0003460,TK0008978,T0084787,refund,1.49,trip_status_issue,2026-06-06 14:34:38.000000000,USD
ADJ0003461,TK0008978,T0084787,appeasement_credit,3.21,service_recovery,2026-06-06 15:06:38.000000000,USD
ADJ0003462,TK0008980,T0084810,refund,5.15,payment_issue,2026-06-27 10:48:50.000000000,USD
ADJ0003463,TK0008990,T0084935,appeasement_credit,5.93,service_recovery,2026-05-14 17:36:50.000000000,USD
ADJ0003464,TK0008993,T0084962,refund,7.16,safety_concern,2026-02-27 22:39:15.000000000,USD
ADJ0003465,TK0008994,T0084978,refund,10.33,safety_concern,2026-06-18 10:20:12.000000000,USD
ADJ0003466,TK0008998,T0085056,appeasement_credit,19.34,service_recovery,2026-04-01 10:57:20.000000000,USD
ADJ0003467,TK0008999,T0085057,appeasement_credit,16.98,service_recovery,2026-04-07 03:55:04.000000000,USD
ADJ0003468,TK0009001,T0085074,appeasement_credit,11.05,service_recovery,2026-03-10 17:05:31.000000000,USD
ADJ0003469,TK0009004,T0085098,appeasement_credit,9.15,service_recovery,2026-03-02 23:40:36.000000000,USD
ADJ0003470,TK0009007,T0085118,refund,3.72,payment_issue,2026-05-08 15:25:54.000000000,USD
ADJ0003471,TK0009010,T0085173,refund,3.86,pickup_issue,2026-04-11 16:07:15.000000000,USD
